Date,NGD,LDZ,GTP,IND,HDD,HDD-1,Rus,Workday,War,FR nuclear,DE wind,DE solar,THE price,DE IND index,EU storage,EU LNG,UK NL production,Norway sendout,African TAP
2013-12-24,-68.4186970859898,-58.065736596696404,-3.2402563841119907,-7.112704112906905,-4.551020407457031,-2.6624663678862066,-9.284767423669988,0.3662949942750822,0.0003641584370974664,-3424.3348809992303,5037.705038109465,,0.2674553587615158,0.001653692439561318,-0.6753688937192734,-45.287449951695926,,,2.932177552101522
2013-12-25,-76.53183761348376,-65.37228647614288,-3.4205964608467845,-7.738954709860649,-2.7647074626351325,-4.55064772891297,-11.470591544176102,-0.6410042757979104,0.0006074674395305563,-3706.061766643998,-9378.446628557202,,0.02206606435762161,-0.01384133407258922,-0.48954285965602223,-96.2527175915987,,,4.497224121444591
2013-12-26,-50.674222586616274,-40.04746298399935,-2.2318644898942295,-8.394895098478681,0.10004345497922155,-2.7643347840910706,-9.441503120812335,-0.641125930299127,0.0008507764419636464,-2573.368579296075,-6190.2085142019705,,0.18858066289776634,-0.0021258804205542443,-0.3342667039382628,-102.87824070595398,,,4.688748732150184
2013-12-27,-26.599635490838878,-17.014674540884986,-0.7689987480633289,-8.81596221897503,-0.5124000480604367,0.10041613352328327,-12.048997275373122,0.41191543223128674,0.0010940854443967365,-516.4968031403596,5167.757872659346,,0.37244319331139625,-0.007303615967989045,-0.20521804213776687,-27.67478571811933,,,4.763532904899581
2013-12-28,-42.21618967702627,-31.828733863756025,-1.294771806343134,-9.092684012658731,-1.4401674484210198,-0.512027369516375,-11.956231223213786,-0.5619288500071562,0.0013373944468298264,-1241.913834770522,-7355.527723447713,,0.40758309598779197,-0.01994266858109683,-0.10313166744191629,-43.16241345534553,,,4.081355702953108
2013-12-29,-22.70814627652756,-10.959919003743883,-1.2699101701728193,-10.478317030651432,0.6351685520462544,-1.4397947698769582,-10.798354214317204,-0.6056028159438959,0.0015807034492629163,-1184.3435184688155,-736.5185506983223,,0.3645648478126053,-0.019486650424157356,-0.02838592534947463,21.188730096965692,,,-11.048303542788979
2013-12-30,9.82174198810746,22.430394277007952,-1.3066495715779276,-11.302002649078439,2.9150668397337234,0.6355412305903161,-4.485156044163858,0.37566239086875625,0.0018240124516960066,-90.10385910142355,377.944952951314,,0.5284261616812261,-0.013369143162622282,0.14371261479653358,187.90702693394888,,,0.4928972236343763
2013-12-31,8.695415909165908,21.744811052815738,-1.0619390593917966,-11.987456149899609,3.245471028229345,2.9154395182777852,-9.523412789969205,0.373594264348075,0.0020673214541290967,-811.3789199286705,-1845.717480138709,,0.2616165509756201,-0.018488764335390623,0.19535738365295877,7.6478055227565065,,,1.6531122601307222
2014-01-01,-1.1384499353961466,-12.624495805211046,-1.7077465435037182,13.19379242982303,2.24531946898214,3.2458437067734067,4.965258160918845,-0.6118071955059396,0.0023106304565621866,-3839.0751486391405,-2480.6343779489284,,0.5777813928247698,0.4063670655344606,0.37691942744859086,-74.13550347967663,,,-10.167258737436192
2014-01-02,8.233029047779075,-3.9445270804275734,-0.07104645828230799,12.248602603916677,-0.15398795009644667,2.245692147526202,10.090552040429767,0.3588740697008731,0.0025539394589952765,-1423.384272726728,-2433.448210065715,,-0.9824083881971273,-0.012393083888911884,0.42511407465055595,110.59521428188084,,,-0.6228237982634403
2014-01-03,-1.9054585796673893,-12.446715342425142,-0.5310320331338886,11.072288744132033,-1.048987134310679,-0.15361527155238494,0.1959602825928295,0.38271835193931586,0.0027972484614283664,400.9468708255975,7115.013870226253,,-0.4014911132579615,0.0034266633434522544,0.4518269700276655,57.106905279447744,,,6.4253116518582125
2014-01-04,-14.749504790021474,-23.00184333548111,-1.480270497322453,9.732609068068742,-1.0706064160797797,-1.0486144557666173,-15.394415592629832,-0.5838266602261342,0.0030405574638614563,-904.1688226050686,-3975.4070665134072,,-0.1666322324793712,-0.025451614881606674,0.50980628876245,-101.37242562079572,,,7.395472649425124
2014-01-05,-11.201441172155512,-18.02793637989578,-2.2826211238276772,9.10911629898185,-0.07680169185183544,-1.075108936034734,-13.237682021862433,-0.5889781916416202,0.0033080184628595964,-1231.1551176888065,1079.9168145335366,,-0.12443776418110303,-0.008947502613724099,0.5765494993678678,-266.1522482377988,,,8.928677351586273
2014-01-06,4.221758492564887,-1.7476128041842802,-2.0080382427275616,7.977409471089423,-1.0316915976668846,-0.08273417113060899,-3.0987591409377058,0.3823533884356662,0.003527175468727637,-268.34059876079334,6280.584879958615,,0.32643832713134163,-0.012131397263566546,0.5745800113902121,-216.84771759159858,,,9.402818525337523
2014-01-07,-16.685513681692953,-24.876851755748742,0.5719673188150157,7.61937074510405,-4.395108239830511,-1.031318919122823,4.612066975343458,0.3585091061972233,-0.0035287856018319736,924.1510070786142,3664.357860493893,,0.08511898406564418,-0.05124745658841316,0.5751396220957931,-132.78918961106325,,,5.339077831906875
2014-01-08,-28.232026024722156,-35.241107184846086,0.2948720371775465,6.71420917516485,-4.023936514252406,-4.394735561286448,-4.3602545077271175,0.37310764634320887,-0.003285476599398883,338.92801437789456,-1916.007516635059,,1.0128774998807315,-0.018159570793992292,0.5452722255021334,-95.06039399062547,,,5.187250702953101
2014-01-09,-25.297392943311003,-31.39662751559059,0.6799369646009039,5.4192975843376265,-4.013372184477712,-4.0235638357083445,18.886255448376215,0.334543169457564,-0.003042167596965793,1111.90319685965,13476.279308182458,,0.3314237285911942,0.00033678187387843617,0.5598756318281484,-56.18708498819257,,,5.286953707819283
2014-01-10,-9.388081775950875,-13.459119497276715,-0.27544814083948516,4.3464859644823655,-1.1925790792059348,-4.012999505933649,16.683926399657302,0.3178765027908974,-0.002798858594532703,-231.5106717535009,1325.4458531946248,,0.16976618601211377,0.015628590934695614,0.5556676026310622,7.153961240517942,,,0.3916439754591846
2014-01-11,-11.885878529784161,-15.724067477933657,-0.3573648467421619,4.195553777550519,-0.09432589035411004,-1.192206400661873,3.3547942019480472,-0.6435590203234579,-0.002555549592099613,-2614.320769077089,9939.541802099731,,-0.17713770693191988,-0.0020641901078686433,0.5809875539692815,-8.183143382353002,,,4.143153403683031
2014-01-12,-0.13441447189981925,-2.5459020976782147,-1.3482711953832816,3.7597588068619268,1.2012785231854277,-0.09395321181004834,6.898726679569548,-0.6362597502504652,-0.0023122405896665228,842.4303258134171,-4412.2358134720425,,-0.12962554148180483,-0.01060914323801453,0.6144011792734179,-30.380710292328775,,,6.0770565180382565
2014-01-13,32.35221338798099,28.9712251440177,1.7399093567237751,1.641078873746385,0.6956958328185139,1.2016512017294894,9.34226008289693,0.29403222055245454,-0.002068931587233433,1009.6693769083145,-6168.8303633503865,,-0.8441218918467701,-0.013620937807378771,0.5519656561590512,158.86977632567616,,,3.726086226067463
2014-01-14,1.0574152082608712,-3.2110553106574997,3.1839686670607588,1.0845018943047475,-0.2555033922938918,0.6960685113625756,-0.5630118174363092,0.2776088628882209,-0.001825622584800343,2407.701737005632,-6412.554986221434,,-0.6833688504842368,-0.030397995460673555,0.4309486245288849,140.06332863711174,,,0.7619075885978723
2014-01-15,9.422427031375223,7.170887912877818,1.561427477689712,0.6901116889799328,-0.21486061628440484,-0.2551307137498301,2.1447856372740017,0.30692759768140826,-0.001582313582367253,1147.5551433316757,-1529.7421638370072,,-0.46160607676160836,-0.01094122841686054,0.3482405953318091,135.5026838682553,,,-2.4036856717427613
2014-01-16,-11.183214805632192,-11.224667774083303,-0.37049231112293995,0.4119452428278493,-1.3129239990479054,-0.21448793774034314,8.281549335370158,0.28296166094174896,-0.001339004579934163,2217.0438294630635,-857.3216528881015,,-0.7607891667859384,0.014299977297237258,0.355767359322077,81.36492231107766,,,-5.201037326243977
2014-01-17,-33.20680964010906,-32.451975745865546,-1.1503461645767121,0.39551233073539177,-2.2990330855558088,-1.3125513205038437,3.0184407379468228,0.2756623908687564,-0.001095695577501073,661.0518586601361,-4671.112042182506,,-0.6196030353990775,0.014856462523529984,0.3347272133366646,75.45952085122371,,,-10.431185562253708
2014-01-18,-36.187761073966676,-34.704459507653866,-2.1755399658893637,0.692238427050475,-0.665801731997663,-2.298660407011747,-16.271259530837945,-0.6692281200801488,-0.0008523865750679833,-742.386949125752,4679.280244922116,,-0.6114947628929975,-0.01769451623195304,0.4493695491030867,-70.0058684431801,,,-19.847908749601643
2014-01-19,-25.38387888855557,-24.453824779986014,-1.9484982997664924,1.0184441721599666,-0.42652612141749574,-0.6654290534536014,-17.409521585267253,-0.6766490446543582,-0.0006090775726348932,-98.48220460020352,-624.4842806253279,,-0.560983813987884,-0.02909010356651007,0.597775875137164,-182.96522367432368,,,-22.063867180258576
2014-01-20,22.716172905822884,16.186764478218382,4.986180337727426,1.5432281098582625,1.1937949949697373,-0.42615344287343404,-18.898868671828126,0.2974385465865178,-0.00036576857020180324,2209.011469365729,-7516.113270892966,,0.01110256070797258,-0.003670674690590248,0.5305289164996949,21.275360267282196,,,-21.04450887125614
2014-01-21,21.43498464757466,15.552359734113827,3.5340113335571073,2.348613562981133,1.5087271389496635,1.1941676735137992,-17.268932247238084,0.26629499427508235,-0.00012245956776871326,1904.3201068353223,-6222.656579895402,,0.08486898406564346,-0.02627304542297047,0.4600666293950699,62.073778758766295,,,-20.468276219188017
2014-01-22,25.19154481471577,19.349020339784097,2.575689012834481,3.266835438685514,1.2531295214030707,1.5090998174937251,-1.67813108753002,0.27359426434807504,0.00012084943466437633,1526.1137808012402,-3409.389609092482,,0.5460867456228218,-0.010792738675996508,0.3806469213658745,137.51776902640617,,,-20.14792297101283
2014-01-23,34.04768372234353,27.985886771303516,2.2323638078880075,3.8294331570930558,1.5638126293763057,1.2535021999471323,-3.2141831453366465,0.26629499427508235,0.0003641584370974664,1780.1484523340996,-1063.3616285572016,,0.7041220254281761,0.00599181410622446,0.2867977729473736,31.93255004830387,,,-18.990587447898477
2014-01-24,35.8603063765163,30.18815053985707,0.9198654218198812,4.7522903468059505,2.7482150906981966,1.5641853079203674,11.540069977490589,0.2756623908687564,0.0006074674395305563,2147.0215666893305,-4336.173295223869,,0.6603993976909499,-0.009503214905942272,0.1549571403439785,34.79894907506804,,,3.7717224547779216
2014-01-25,42.088416425050276,38.42290695533396,-1.9799482888942301,5.645457744854614,5.212751078145889,2.7485877692422584,8.490706812521076,-0.6911259302991268,0.0008507764419636464,420.3147540372592,3720.208152464696,,0.8727473295644289,0.0022122340794753885,0.20956662939507614,-63.379907372620536,,,11.979713732150184
2014-01-26,38.25344664582768,33.13336557844833,-1.6534173105633276,6.773498411024931,4.227135022939562,5.21312375668995,17.160449989626873,-0.65475123443538,0.0010940854443967365,387.5198635263251,3527.196205992678,,1.0016098599780556,-0.0029654984679769276,0.27861529119554845,-85.24145238478617,,,13.102992904899573
2014-01-27,49.87202725130704,38.81810571391061,3.0080372194902023,8.045884404007898,1.0642838207456455,4.227507701483624,28.32917236511961,0.3047378166595105,0.0013373944468298264,1942.3861652294663,-1593.231056781046,,0.5971664293211199,-0.015604550414439308,0.11553499922475471,-162.64741345534566,,,11.543025702953106
2014-01-28,43.14640410847248,32.72355843558942,2.2134865754938495,8.209359172681864,1.8976691115462556,1.0646564992897072,13.399991125682856,0.24439718405610425,0.0015807034492629163,2093.623148197837,-62.30521736498741,,0.5850648478126066,-0.015148533924177296,-0.0288859253494557,-72.7546032363677,,,11.276011457211016
2014-01-29,59.14926615310752,49.1767849796746,1.037699878755405,8.934781340921525,4.415978270233726,1.8980417900903173,12.746953984169437,0.25899572420208966,0.0018240124516960066,1861.3961408985692,-1038.7067137153517,,0.79900949501455,-0.009031020829285313,-0.1802873852034716,126.36036026728227,,,11.101917223634366
2014-01-30,71.28555747249926,57.92615250381576,3.5609693621082017,9.798435626767022,3.9326872700626727,4.416350948777787,3.329408691697432,0.27359426434807504,0.0020673214541290967,1956.787746738001,-2304.7724801387103,,0.10219988430895136,-0.01415064866867824,-0.40697594968035394,260.64113885609,,,9.784500593464053
2014-01-31,34.34233634460387,22.970971914122366,1.0306721751629477,10.34069229315632,2.742017228315468,3.9330599486067346,0.06666115425219665,0.30485947116072715,0.0023106304565621866,530.308184694191,213.72395538440327,,0.7262813928247683,0.019313322034484486,-0.5262472392180658,146.07616318698985,,,5.61526626256381
2014-02-01,-17.79876793555436,-6.268782422760876,-2.189461873115639,-9.340523646083344,-0.27525088059645236,2.74238990685953,13.360550795429784,-0.6911259302991268,0.0025539394589952765,1105.5657272732763,-5074.544876732385,,0.7445916118028659,0.24847762111111862,-0.45038592534944644,-116.15645238478594,,,2.9573945350698945
2014-02-02,-31.534814868000716,-21.633189819758478,-0.9338953468005536,-8.967729719201321,-0.5681375579773449,-0.27487820205239066,9.44045027592616,-0.6839483147273508,0.0027972484614283664,-913.7531291744215,-6428.911129773747,,0.7995088867420426,0.0077647843434699906,-0.37333969663899536,-61.923094720552456,,,0.6299699851915542
2014-02-03,19.24195878164524,25.088368537185563,2.911891836177547,-8.758301608597916,0.8591863909202222,-0.5677648794332831,20.902813644036904,0.2828400064405324,0.0030405574638614563,-793.5521559384073,-2089.428733180072,,-0.23663223247936438,-0.021113490214946837,-0.4078603779042048,172.46924104587097,,,10.840569316091788
2014-02-04,13.382303491177936,19.840999266104202,1.3739907940056537,-7.83268659101817,0.02976019031483418,0.8546838709652679,19.482204736470983,0.2610218083583799,0.0033080184628595964,-230.05511768879336,-2178.1615187997927,,-0.2934377641810964,-0.004609386780389445,-0.4359505006321279,191.74941842886793,,,11.665819018252943
2014-02-05,8.494334124231656,16.75207516014904,-0.8424554380608973,-7.415285632243901,0.04076422999977919,0.023827711036060628,10.73555743572906,0.2656867217689996,0.003527175468727637,-1703.0405987607833,4275.7298799586115,,-0.23339500620199555,-0.007793272930236517,-0.4569199886097962,98.81894907506816,,,5.859443525337525
2014-02-06,-23.72802620335966,-15.313239714748743,-2.190569931018318,-6.224216571562635,-3.310029741330507,0.04113690854384089,10.833017182010058,0.25850910619722345,-0.0035287856018319736,-923.182326254707,2780.6761938272275,,-0.39888101593436115,-0.046909335921739445,-0.41219371123753185,-38.24085627773009,,,4.840742831906874
2014-02-07,-42.27896080305552,-35.69389110917942,-1.0047993684891199,-5.58027035483514,-4.220806907752405,-3.309657062786445,1.0284849772728561,0.2897743130098756,-0.003285476599398883,234.49468104456025,4735.270816698273,,0.4722108332140613,-0.01382144596066755,-0.3588944411645494,-109.73039399062532,,,4.538950702953105
2014-02-08,-36.50714241831103,-28.824702261590584,-2.3563659910657613,-5.326074158995724,-2.1819552526443764,-4.220434229208344,-12.847169838290387,-0.6987901638757692,-0.003042167596965793,-3748.913469807023,5672.590974849122,,-0.06257627140880773,0.00467490837388064,-0.24695770150517446,-178.25708498819228,,,-8.23946129218071
2014-02-09,-43.88608249095092,-36.22056907477672,-2.8157354623394846,-4.84977799218429,-1.50500054603927,-2.181582574100315,-16.50095229200935,-0.6987901638757693,-0.002798858594532703,-982.0440050868337,4747.487519861291,,-0.02340048065455272,0.01996670643471467,-0.13349906403558168,-164.15270542614834,,,-12.292916024540814
2014-02-10,7.89139290021571,10.130688244399638,1.2123069524245056,-3.4516023924494976,0.39555440464588537,-1.504627867495208,5.611513161947991,0.2897743130098755,-0.002555549592099613,-1170.9707690770906,-4933.844864566936,,-0.31863770693192406,0.0022739318921385174,-0.20167911269737535,54.56018995098034,,,3.639348403683034
2014-02-11,15.944776073100254,17.520323418488452,0.7627423052833856,-2.338289576471366,-0.01599109531457721,0.39592708318994707,0.017186439569725875,0.2804069164162016,-0.0023122405896665228,-1215.76967418658,1490.4891865279578,,-0.5594588748151395,-0.0062710270713784875,-0.26893215405990784,239.68595637433816,,,7.100361518038261
2014-02-12,10.732095312981054,15.067084325684343,-1.4271273589428908,-2.907861722920269,0.6190545701518517,-0.015618416770515509,-1.015201088769798,0.2440322205524546,-0.002068931587233433,1379.8860435749743,9731.697969982946,,-0.33878855851343737,-0.009282819974051056,-0.28520101050759583,164.65977632567612,,,3.2652395594007944
2014-02-13,13.948374684927451,16.294896631009166,-0.43119102993924074,-1.9153309156952107,-0.6775250601272279,0.6194272486959135,-4.536947409103182,0.2442755295548877,-0.001825622584800343,1006.3350703389558,2477.391680445229,,-0.4020355171509042,-0.026059878293991246,-0.3643847088044399,-19.90000469622164,,,12.604825921931205
2014-02-14,-0.35582788195823156,1.8273671195444492,-1.7442867918102865,-0.43890827935333454,-0.4040296411177346,-0.6771523815831663,-7.46355575272602,0.29026093101474176,-0.001582313582367253,-3848.3448566683405,10967.519502829657,,-0.770106076761607,-0.007634357416882367,-0.39575940466819776,-91.95564946507807,,,12.950479328257243
2014-02-15,-46.41915449563214,-44.77969352908332,-2.6784357996229393,1.0389748428279204,-3.144224347714573,-0.4036569625736729,-39.23546479629644,-0.6837050057249177,-0.001339004579934163,-1736.022837203624,13295.736680445234,,-0.7916225001192722,0.010052391963905786,-0.3080659740112594,-212.62007768892235,,,-4.602987326243973
2014-02-16,-28.186230373442317,-28.214745055865524,-1.63743733857671,1.6659520407354254,-0.6876607630558147,-3.1438516691705116,-36.09648490871991,-0.6910042757979105,-0.001095695577501073,800.351858660139,-644.3503755158405,,-0.5846030353990773,0.012636767856837622,-0.2762727866633183,-118.10047914877623,,,-14.27019889558704
2014-02-17,15.905002152700026,12.732748150679495,1.2423369044439712,1.9299171170505276,0.7742194243356706,-0.6872880845117529,-19.42038284083788,0.2974385465865178,-0.0008523865750679833,1672.6130508742554,-5499.154755077882,,-0.423994762892994,-0.01136312489861988,-0.3149637842302251,-64.9875351098469,,,-5.666645416268304
2014-02-18,15.073933001444443,11.326429162014016,1.5241420209001761,2.2233618421600383,0.9623499357491754,0.7745921028797322,-13.532021441933958,0.27335095534564197,-0.0006090775726348932,1644.0344620664666,-3818.6726139586603,,-0.5601504806545443,-0.022758714733178895,-0.33055745819617055,-14.960223674323693,,,-3.4089021802585706
2014-02-19,6.922829917489433,1.6735255893850982,2.533919559394092,2.7153847598583245,-0.4836394125302661,0.9627226142932371,-7.003616063494775,0.2807718799198512,-0.00036576857020180324,2113.144802699068,-5144.156604226302,,-0.33723077262534595,0.002660719142730683,-0.32797108350031157,13.567026933948824,,,-4.790002204589466
2014-02-20,-11.441941754091992,-13.754452507552879,-1.175498445609557,3.4880091929811856,-1.3614463698836723,-0.48326673398620434,-13.452140000571445,0.26629499427508235,-0.00012245956776871326,1159.5367735019895,4233.455086771265,,-0.30513101593434644,-0.01994164892296844,-0.3141000372716032,-8.852887907900207,,,-9.926492885854678
2014-02-21,-20.732677095284203,-24.160677677215908,-0.945469458832186,4.373470048685557,-1.1055250942635986,-1.3610736913396106,-7.380244315863437,0.29026093101474176,0.00012084943466437633,363.7304474679232,1547.9670575741843,,-0.46891325437717163,-0.004461351842686816,-0.28285307863412457,-82.38723097359379,,,-8.135684637679491
2014-02-22,-9.157873369323195,-13.368242201696429,-0.6929378616119906,4.903306747093118,0.5753566170429685,-1.105152415719537,-12.278751827003331,-0.6837050057249177,0.0003641584370974664,-865.3182143325603,-1955.839961890536,,-0.3850446412384876,0.01232319877290461,-0.18786889371929763,-107.18578328502925,,,-12.163655781231803
2014-02-23,-20.205689208483754,-23.857983059809563,-2.141109096346785,5.7934029168060315,0.3491080216981991,0.5757292955870301,-11.910783032509414,-0.6910042757979105,0.0006074674395305563,206.95490002267223,365.7817047761316,,-0.6187672689757115,-0.0031718247392634414,-0.11904285965602951,-187.78438425826533,,,-11.196370878555413
2014-02-24,19.94628645505029,12.519140004167301,0.773337256939103,6.653809294854685,-0.1140150365207779,0.3494807002422608,5.420296187521053,0.27554073636753973,0.0008507764419636464,193.01475403726357,1935.6431524646966,,-0.38141933710223397,0.008543627246136703,-0.11760003727160134,-40.21657403928724,,,-0.353571267849816
2014-02-25,1.5082614891610844,-6.003731704718324,-0.2370957857299962,7.7490889410249935,-1.0367383643937698,-0.11364235797671618,0.6310634229601852,0.29524876556462004,0.0010940854443967365,771.1531968596419,-1826.5071273406566,,-0.4705568066886144,0.003365895198679099,-0.13005137547111315,-32.20811905145275,,,-0.3584320951004261
2014-02-26,-2.7373536570262793,-14.115920606422703,2.389853049323532,8.98871391400795,-1.0189877144210173,-1.0363656858497081,-1.2725436998803956,0.2880711499928439,0.0013373944468298264,1166.4361652294692,-5290.466056781046,,-0.41383357067888293,-0.00927315874776213,-0.19796500077524296,155.07425321132104,,,1.0119723696197696
2014-02-27,4.060723843472528,-5.387807487910527,0.3291036921605146,9.119427662681908,0.7425160290462591,-1.0186150358769557,-5.801668844317124,0.24439718405610425,0.0015807034492629163,1921.4231481978472,-3313.7485506983203,,0.10623151447926887,-0.00881713675750144,-0.2683859253494553,160.72039676363255,,,5.183053123877681
2014-02-28,13.477257799774163,3.0132649500079554,0.6519040192554043,9.812088810921558,1.2925233642337248,0.7428887075903208,-7.073746119163928,0.2756623908687564,0.0018240124516960066,84.04614089858518,-5919.248380382019,,0.2698428283478814,-0.00269963049595579,-0.3367873852034657,13.473693600615391,,,3.783163890301037
2014-03-01,5.969926335832573,15.07265129631573,-0.4434037375584637,-8.65932122323296,1.8648398165626794,1.2928960427777865,7.256818115030791,-0.6764057356519249,0.0020673214541290967,-2881.6789199286736,-5118.754146805377,,0.0330332176422872,0.054055932497956566,-0.19114261634701799,0.6411388560899596,,,-8.298561073202615
2014-03-02,4.333161711270498,13.535419472622317,-1.0524322001703843,-8.149825576843643,2.0905616809821423,1.865212495106741,6.783134945918798,-0.6618071955059396,0.0023106304565621866,-2418.008481972482,-356.3277112822603,,0.32544805949143363,0.02564471170112597,-0.17358057255140158,15.681163186990204,,,-10.113613737436191
2014-03-03,26.241864159445733,33.5841962152391,0.23633652005102507,-7.5786686360832825,1.4401757530702213,2.090934359526204,22.947469015429814,0.27554073636753973,0.0025539394589952765,-580.9009393933982,-5202.84654339905,,1.2990916118028704,-0.001723573055573548,-0.25305259201612773,12.790214281880663,,,11.674944535069898
2014-03-04,21.30334573866586,25.06765797324153,3.4743234308661104,-7.238635729201296,1.4989660950226553,1.4405484316142831,28.674488455926188,0.2660516852726493,0.0027972484614283664,411.3968708255946,-7068.536129773746,,0.9213422200753774,0.014096173843446571,-0.3693396966390047,1.8585719461144077,,,15.794124985191548
2014-03-05,24.903845873311884,29.647327792018903,2.318486735510881,-7.061968638597902,1.5078614522202227,1.499338773566717,26.476426027370188,0.2661733397738658,0.0030405574638614563,560.4145107282599,-7049.082066513405,,0.7642011008539646,-0.014782099548259086,-0.44069371123753387,41.44090771253778,,,10.740635982758452
2014-03-06,26.0302655811779,31.68786246427089,0.511517786672322,-6.169114641018165,2.131162845448167,1.5033589322652685,6.560189391470892,0.2610218083583799,0.0033080184628595964,1331.8615489778635,-1696.594852133127,,0.871062235818904,0.0017220027196155575,-0.504450500632121,204.1110850955346,,,7.237707351586281
2014-03-07,23.649790982564966,29.63013107314905,-0.19586539539422998,-5.784474702243905,0.9925876388331136,2.125230366169393,-3.099642047604324,0.2823533884356663,0.003527175468727637,-290.34059876078607,-3094.3967867080523,,0.8252716604646717,-0.0014618869302513435,-0.524753321943129,60.267282408401535,,,12.075376858670861
2014-03-08,-18.503197546692945,-12.51500365458207,-1.362027269851652,-4.626166661562649,-0.33139319699717845,0.9929603173771753,1.2015381886767553,-0.6914908938027765,-0.0035287856018319736,-2231.3489929213783,2548.399527160559,,0.6827023173989734,-0.040577946088390424,-0.4583603779041963,-3.1591896110631517,,,-2.5912905014264593
2014-03-09,-30.238761723055458,-25.26500281784605,-0.9587774061557864,-4.0149814648351345,-2.1469793907524073,-0.33102051845311675,-1.6316227793939193,-0.6768923536567912,-0.003285476599398883,-786.0219856221025,1571.609150031606,,1.1596274998807323,-0.007490054960649989,-0.3655611078312029,-142.96872732395877,,,-7.54674096371356
2014-03-10,-23.21228825164426,-19.426001590257254,0.00725962710090422,-3.7935462889957288,-1.516902535311045,-2.1466067122083454,20.5114233967095,0.26787650279089736,-0.003042167596965793,-1041.6301364736973,-1115.0273584842078,,0.18400706192452587,0.011006298207229662,-0.33179103483851025,13.614581678474392,,,5.922545374485949
2014-03-11,-13.133039757617562,-9.436929745110048,-0.3460988735061517,-3.350011142184304,-0.5024877257059349,-1.5165298567669834,-2.712884792009455,0.25120983612423076,-0.002798858594532703,566.4059949131779,-790.9074801387106,,-0.26473381398788254,0.026298092768058074,-0.33833239736892196,32.92396124051815,,,5.926780642125858
2014-03-12,-8.514686283117566,-7.649476849266988,1.1193871482578388,-1.9845965624494926,-0.4945450655207751,-0.5021150471618733,-5.389240536385321,0.2731076463432089,-0.002555549592099613,857.0458975895795,-5511.911531233601,,-0.6233043735985936,0.008605322392132944,-0.3660124460307283,18.96185661764698,,,5.613263403683036
2014-03-13,-11.401387101899761,-11.022577649344873,0.525235288783387,-0.9040447664713988,-0.9351229796479057,-0.4941723869767134,0.1506775195696679,0.2804069164162016,-0.0023122405896665228,1001.4469924800799,-4941.639146805377,,-0.13412554148180145,6.036526195830612e-05,-0.44259882072658424,17.334289707671257,,,5.593886518038262
2014-03-14,-16.66339293368565,-14.985368037982317,-0.17164696410955813,-1.5063779329202827,-0.8499774105148172,-0.934750301103844,0.5181213312302493,0.2606988872191213,-0.002068931587233433,-543.8639564250329,13088.326303316277,,-0.2797885585134363,-0.0029514281407231856,-0.3692010105076061,-23.036890340990595,,,2.1441862260674585
2014-03-15,-28.29687124340588,-26.8538745621575,-0.8963885197725736,-0.546608145695234,-0.47564921234389174,-0.8496047319707555,-15.935788152436391,-0.7057244704451122,-0.001825622584800343,-498.114929661034,16180.7333471119,,0.1697978161824299,-0.019728489460688493,-0.28305137547112086,-130.35500469622167,,,-7.119854078068786
2014-03-16,-24.05135818529153,-23.2275758542889,-1.0774257288102884,0.2536433606466135,-1.9482477749510692,-0.47527653379983004,-16.348403859392615,-0.676405735651925,-0.001582313582367253,1250.3718099983341,12486.197836162992,,0.1903939232383962,0.0007595422497893333,-0.18409273800153178,-159.66231613174477,,,-6.5185740050760925
2014-03-17,-3.008817740632141,-3.066628988749941,-0.5188299902896065,0.5766412378278659,-1.891888100164575,-1.9478750964070075,-2.471494286296462,0.28296166094174896,-0.001339004579934163,2114.010496129716,895.8650137785659,,-0.46162250011926675,0.02578693779724534,-0.1273993073445922,-14.413411022255637,,,-7.241872326243975
2014-03-18,-5.375796015109092,-5.055722050698865,-0.8715887602433785,0.5515147507354131,-1.1170375026224817,-1.8915154216205134,0.6478245646134626,0.25899572420208966,-0.001095695577501073,2236.985191993463,4628.737957817494,,-0.29460303539907107,0.02937391802351405,-0.10927278666332381,109.31952085122373,,,-5.305612228920376
2014-03-19,-0.17459397563337964,-0.447148188820524,-0.22890744555602882,0.5014617070505011,-1.1024627046143327,-1.1166648240784198,2.753350412495416,0.2807718799198512,-0.0008523865750679833,2549.8797175409036,9855.708578255451,,-0.5364947628929911,0.0010984894346986133,-0.04646378423022912,-28.12753510984689,,,-6.614957082934973
2014-03-20,-25.69001383522219,-26.233834395652643,0.06293223673350845,0.4808883121599974,-3.701843173834158,-1.102090026070271,-1.1406879302672142,0.27335095534564197,-0.0006090775726348932,1808.601128733125,11698.789052708005,,-0.8818171473212133,-0.010297105566515061,0.045775875137171504,-99.58355700765702,,,-6.392208846925246
2014-03-21,-26.770275880843844,-27.351369361281588,-0.07779962427257392,0.6588931098582694,-3.6109008355969294,-3.7014704952900965,-9.31755885349483,0.2974385465865179,-0.00036576857020180324,-227.4885306342855,-4309.481604226301,,0.1319358940413168,0.015122330642717386,0.11036224983302809,-186.17463973271785,,,-6.333900537922809
2014-03-22,-13.867695690758659,-13.643244425719553,-1.3419506506095567,1.1174994229811448,0.9310712731329953,-3.6105281570528676,-22.09296754223807,-0.6837050057249177,-0.00012245956776871326,-2496.3798931646893,-1236.7815798954005,,0.4107023173989789,-0.007480037756297336,0.19089996272839937,-228.54955457456714,,,-7.996872885854686
